frame.number,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,ip.proto,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,ip.len,tcp.window_size_value,tcp.analysis.ack_rtt,tcp.analysis.initial_rtt,tcp.analysis.bytes_in_flight,tcp.analysis.push_bytes_sent,frame.time_epoch
7297,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,64239,17520,1722050471.035175667
7298,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000925271,0.109576209,,,1722050471.036100938
7299,91.189.91.82,10.0.0.134,80,59278,29254,6,False,True,False,29240,64240,,0.109576209,29200,29200,1722050471.036458493
7300,91.189.91.82,10.0.0.134,80,59278,29254,6,False,True,False,29240,64240,,0.109576209,58400,58400,1722050471.036550893
7301,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050471.036588178
7302,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001035500,0.109576209,,,1722050471.037623678
7303,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,27740,27740,1722050471.037967176
7304,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000014477,0.109576209,,,1722050471.037981653
7305,91.189.91.82,10.0.0.134,80,59278,36553,6,False,True,False,36539,64240,,0.109576209,36499,64239,1722050471.038105373
7306,91.189.91.82,10.0.0.134,80,59278,2974,6,False,True,False,2960,64240,,0.109576209,39419,2920,1722050471.038122107
7307,91.189.91.82,10.0.0.134,80,59278,24874,6,False,True,False,24860,64240,,0.109576209,64239,27740,1722050471.038203253
7308,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001128504,0.109576209,,,1722050471.039331757
7309,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.039817490
7310,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000011983,0.109576209,,,1722050471.039829473
7311,91.189.91.82,10.0.0.134,80,59278,46773,6,False,True,False,46759,64240,,0.109576209,46719,64239,1722050471.039955907
7312,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,61319,14600,1722050471.040265662
7313,91.189.91.82,10.0.0.134,80,59278,2974,6,False,True,False,2960,64240,,0.109576209,64239,17520,1722050471.040292756
7314,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000672090,0.109576209,,,1722050471.040964846
7315,91.189.91.82,10.0.0.134,80,59278,38014,6,False,True,False,38000,64240,,0.109576209,37960,37960,1722050471.041243452
7316,91.189.91.82,10.0.0.134,80,59278,26333,6,False,True,False,26319,64240,,0.109576209,64239,64239,1722050471.041342921
7317,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001161275,0.109576209,,,1722050471.042504196
7318,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.042874824
7319,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001106414,0.109576209,,,1722050471.043981238
7320,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.044436313
7321,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000011765,0.109576209,,,1722050471.044448078
7322,91.189.91.82,10.0.0.134,80,59278,46773,6,False,True,False,46759,64240,,0.109576209,46719,64239,1722050471.044601707
7323,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,64239,17520,1722050471.044687900
7324,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000980545,0.109576209,,,1722050471.045668445
7325,91.189.91.82,10.0.0.134,80,59278,33634,6,False,True,False,33620,64240,,0.109576209,33580,33580,1722050471.046155095
7326,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,52560,52560,1722050471.046206645
7327,91.189.91.82,10.0.0.134,80,59278,11733,6,False,True,False,11719,64240,,0.109576209,64239,64239,1722050471.046316738
7328,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000998152,0.109576209,,,1722050471.047314890
7329,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.047854871
7330,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001111463,0.109576209,,,1722050471.048966334
7331,91.189.91.82,10.0.0.134,80,59278,27863,6,False,True,False,27849,64240,,0.109576209,27809,27809,1722050471.049555493
7332,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000020539,0.109576209,,,1722050471.049576032
7333,91.189.91.82,10.0.0.134,80,59278,28294,6,False,True,False,28280,64240,,0.109576209,28240,28240,1722050471.062443140
7334,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000028247,0.109576209,,,1722050471.062471387
7335,91.189.91.82,10.0.0.134,80,59278,9938,6,False,True,False,9924,64240,,0.109576209,9884,9884,1722050471.080238273
7336,91.189.91.82,10.0.0.134,80,59278,9938,6,False,True,False,9924,64240,,0.109576209,19768,9884,1722050471.080238735
7337,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000052648,0.109576209,,,1722050471.080290921
7338,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000298042,0.109576209,,,1722050471.080536777
7339,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050471.082597345
7340,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000097321,0.109576209,,,1722050471.082694666
7341,91.189.91.82,10.0.0.134,80,59278,45194,6,False,True,False,45180,64240,,0.109576209,45140,45140,1722050471.083971315
7342,91.189.91.82,10.0.0.134,80,59278,19153,6,False,True,False,19139,64240,,0.109576209,64239,19099,1722050471.084024939
7343,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000198597,0.109576209,,,1722050471.084223536
7344,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.085125547
7345,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001040991,0.109576209,,,1722050471.086166538
7346,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.086773340
7347,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000022127,0.109576209,,,1722050471.086795467
7348,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.087443331
7349,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000471803,0.109576209,,,1722050471.087915134
7350,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.088560549
7351,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000075945,0.109576209,,,1722050471.088636494
7352,91.189.91.82,10.0.0.134,80,59278,54407,6,False,True,False,54393,64240,,0.109576209,54353,54353,1722050471.089092359
7353,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000747787,0.109576209,,,1722050471.089840146
7354,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.119131507
7355,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000044532,0.109576209,,,1722050471.119176039
7356,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.119926612
7357,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000027803,0.109576209,,,1722050471.119954415
7358,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.120478230
7359,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001613138,0.109576209,,,1722050471.122091368
7360,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.122660681
7361,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000038288,0.109576209,,,1722050471.122698969
7362,91.189.91.82,10.0.0.134,80,59278,22674,6,False,True,False,22660,64240,,0.109576209,22620,22620,1722050471.123143783
7363,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000463236,0.109576209,,,1722050471.123607019
7364,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.126360554
7365,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000027273,0.109576209,,,1722050471.126387827
7366,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.126879271
7367,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000051400,0.109576209,,,1722050471.126930671
7368,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.127334554
7369,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000609969,0.109576209,,,1722050471.127944523
7370,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.128475789
7371,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000026497,0.109576209,,,1722050471.128502286
7372,91.189.91.82,10.0.0.134,80,59278,42394,6,False,True,False,42380,64240,,0.109576209,42340,42340,1722050471.128944058
7373,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,52560,52560,1722050471.128991047
7374,91.189.91.82,10.0.0.134,80,59278,11733,6,False,True,False,11719,64240,,0.109576209,64239,64239,1722050471.129051893
7375,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000242243,0.109576209,,,1722050471.129294136
7376,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.129764829
7377,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000532204,0.109576209,,,1722050471.130297033
7378,91.189.91.82,10.0.0.134,80,59278,21954,6,False,True,False,21940,64240,,0.109576209,21900,21900,1722050471.130780456
7379,91.189.91.82,10.0.0.134,80,59278,42393,6,False,True,False,42379,64240,,0.109576209,64239,64239,1722050471.130939693
7380,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000698158,0.109576209,,,1722050471.131637851
7381,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,27740,27740,1722050471.132212935
7382,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000018197,0.109576209,,,1722050471.132231132
7383,91.189.91.82,10.0.0.134,80,59278,36553,6,False,True,False,36539,64240,,0.109576209,36499,64239,1722050471.132382215
7384,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,64239,27740,1722050471.132536877
7385,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000479416,0.109576209,,,1722050471.133016293
7386,91.189.91.82,10.0.0.134,80,59278,56994,6,False,True,False,56980,64240,,0.109576209,56940,56940,1722050471.133585382
7387,91.189.91.82,10.0.0.134,80,59278,7353,6,False,True,False,7339,64240,,0.109576209,64239,64239,1722050471.133684296
7388,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001093941,0.109576209,,,1722050471.134778237
7389,91.189.91.82,10.0.0.134,80,59278,62834,6,False,True,False,62820,64240,,0.109576209,62780,62780,1722050471.135328473
7390,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000029343,0.109576209,,,1722050471.135357816
7391,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,1459,64239,1722050471.135443237
7392,91.189.91.82,10.0.0.134,80,59278,33634,6,False,True,False,33620,64240,,0.109576209,35039,33580,1722050471.135774895
7393,91.189.91.82,10.0.0.134,80,59278,26334,6,False,True,False,26320,64240,,0.109576209,61319,59860,1722050471.135860821
7394,91.189.91.82,10.0.0.134,80,59278,2974,6,False,True,False,2960,64240,,0.109576209,64239,62780,1722050471.135890790
7395,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000272795,0.109576209,,,1722050471.136163585
7396,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.136513736
7397,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000014205,0.109576209,,,1722050471.136527941
7398,91.189.91.82,10.0.0.134,80,59278,46773,6,False,True,False,46759,64240,,0.109576209,46719,64239,1722050471.136700232
7399,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,64239,17520,1722050471.136937796
7400,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001148812,0.109576209,,,1722050471.138086608
7401,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,16060,16060,1722050471.138430161
7402,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000017140,0.109576209,,,1722050471.138447301
7403,91.189.91.82,10.0.0.134,80,59278,48233,6,False,True,False,48219,64240,,0.109576209,48179,64239,1722050471.138612023
7404,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,62779,14600,1722050471.138786904
7405,91.189.91.82,10.0.0.134,80,59278,1514,6,False,True,False,1500,64240,,0.109576209,64239,16060,1722050471.138815743
7406,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000571937,0.109576209,,,1722050471.139387680
7407,91.189.91.82,10.0.0.134,80,59278,41242,6,False,True,False,41228,64240,,0.109576209,41188,41188,1722050471.139928321
7408,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000750111,0.109576209,,,1722050471.140678432
7409,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.141793178
7410,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,45184,22592,1722050471.141833088
7411,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,55404,10220,1722050471.141866957
7412,91.189.91.82,10.0.0.134,80,59278,8889,6,False,True,False,8875,64240,,0.109576209,64239,19055,1722050471.141933553
7413,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000053728,0.109576209,,,1722050471.141987281
7414,91.189.91.82,10.0.0.134,80,59278,20494,6,False,True,False,20480,64240,,0.109576209,20440,20440,1722050471.142398071
7415,91.189.91.82,10.0.0.134,80,59278,21954,6,False,True,False,21940,64240,,0.109576209,42340,42340,1722050471.142476296
7416,91.189.91.82,10.0.0.134,80,59278,11734,6,False,True,False,11720,64240,,0.109576209,54020,54020,1722050471.142514362
7417,91.189.91.82,10.0.0.134,80,59278,10273,6,False,True,False,10259,64240,,0.109576209,64239,64239,1722050471.142544879
7418,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001527412,0.109576209,,,1722050471.144072291
7419,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.144634952
7420,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000744293,0.109576209,,,1722050471.145379245
7421,91.189.91.82,10.0.0.134,80,59278,33634,6,False,True,False,33620,64240,,0.109576209,33580,33580,1722050471.145795967
7422,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,61320,61320,1722050471.145892894
7423,91.189.91.82,10.0.0.134,80,59278,2973,6,False,True,False,2959,64240,,0.109576209,64239,64239,1722050471.145923815
7424,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000799714,0.109576209,,,1722050471.146723529
7425,91.189.91.82,10.0.0.134,80,59278,30714,6,False,True,False,30700,64240,,0.109576209,30660,30660,1722050471.147066646
7426,91.189.91.82,10.0.0.134,80,59278,28726,6,False,True,False,28712,64240,,0.109576209,59332,59332,1722050471.147177343
7427,91.189.91.82,10.0.0.134,80,59278,4961,6,False,True,False,4947,64240,,0.109576209,64239,4907,1722050471.147586578
7428,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000426762,0.109576209,,,1722050471.148013340
7429,91.189.91.82,10.0.0.134,80,59278,30714,6,False,True,False,30700,64240,,0.109576209,30660,30660,1722050471.148394788
7430,91.189.91.82,10.0.0.134,80,59278,33633,6,False,True,False,33619,64240,,0.109576209,64239,64239,1722050471.148512157
7431,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001163174,0.109576209,,,1722050471.149675331
7432,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.150284901
7433,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000748829,0.109576209,,,1722050471.151033730
7434,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,18980,18980,1722050471.151409015
7435,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,46720,46720,1722050471.151499958
7436,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,59860,59860,1722050471.151546704
7437,91.189.91.82,10.0.0.134,80,59278,4433,6,False,True,False,4419,64240,,0.109576209,64239,64239,1722050471.151573408
7438,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000736952,0.109576209,,,1722050471.152310360
7439,91.189.91.82,10.0.0.134,80,59278,30714,6,False,True,False,30700,64240,,0.109576209,30660,30660,1722050471.152656197
7440,91.189.91.82,10.0.0.134,80,59278,27794,6,False,True,False,27780,64240,,0.109576209,58400,58400,1722050471.152751827
7441,91.189.91.82,10.0.0.134,80,59278,5893,6,False,True,False,5879,64240,,0.109576209,64239,64239,1722050471.152783172
7442,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000959115,0.109576209,,,1722050471.153742287
7443,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.154097093
7444,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,33580,33580,1722050471.154145850
7445,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,43800,43800,1722050471.154179298
7446,91.189.91.82,10.0.0.134,80,59278,19034,6,False,True,False,19020,64240,,0.109576209,62780,62780,1722050471.154245998
7447,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,64239,64239,1722050471.154274029
7448,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001321066,0.109576209,,,1722050471.155595095
7449,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.155945206
7450,91.189.91.82,10.0.0.134,80,59278,30714,6,False,True,False,30700,64240,,0.109576209,48180,48180,1722050471.156057113
7451,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,62780,62780,1722050471.156102480
7452,91.189.91.82,10.0.0.134,80,59278,1513,6,False,True,False,1499,64240,,0.109576209,64239,64239,1722050471.156134184
7453,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000754603,0.109576209,,,1722050471.156888787
7454,91.189.91.82,10.0.0.134,80,59278,13194,6,False,True,False,13180,64240,,0.109576209,13140,13140,1722050471.157230893
7455,91.189.91.82,10.0.0.134,80,59278,21954,6,False,True,False,21940,64240,,0.109576209,35040,35040,1722050471.157308173
7456,91.189.91.82,10.0.0.134,80,59278,11734,6,False,True,False,11720,64240,,0.109576209,46720,46720,1722050471.157343625
7457,91.189.91.82,10.0.0.134,80,59278,8814,6,False,True,False,8800,64240,,0.109576209,55480,55480,1722050471.157377619
7458,91.189.91.82,10.0.0.134,80,59278,8813,6,False,True,False,8799,64240,,0.109576209,64239,64239,1722050471.157407599
7459,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000785806,0.109576209,,,1722050471.158193405
7460,91.189.91.82,10.0.0.134,80,59278,29254,6,False,True,False,29240,64240,,0.109576209,29200,29200,1722050471.158560419
7461,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000023615,0.109576209,,,1722050471.158584034
7462,91.189.91.82,10.0.0.134,80,59278,3414,6,False,True,False,3400,64240,,0.109576209,3360,32560,1722050471.158659611
7463,91.189.91.82,10.0.0.134,80,59278,36554,6,False,True,False,36540,64240,,0.109576209,39860,36500,1722050471.159065564
7464,91.189.91.82,10.0.0.134,80,59278,3090,6,False,True,False,3076,64240,,0.109576209,42896,39536,1722050471.159121218
7465,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000365242,0.109576209,,,1722050471.159486460
7466,91.189.91.82,10.0.0.134,80,59278,45238,6,False,True,False,45224,64240,,0.109576209,45184,45184,1722050471.160383857
7467,91.189.91.82,10.0.0.134,80,59278,19109,6,False,True,False,19095,64240,,0.109576209,64239,19055,1722050471.160446920
7468,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000945999,0.109576209,,,1722050471.161392919
7469,91.189.91.82,10.0.0.134,80,59278,24771,6,False,True,False,24757,64240,,0.109576209,24717,24717,1722050471.161657322
7470,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000017480,0.109576209,,,1722050471.161674802
7471,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.162043982
7472,91.189.91.82,10.0.0.134,80,59278,5126,6,False,True,False,5112,64240,,0.109576209,22592,22592,1722050471.162079699
7473,91.189.91.82,10.0.0.134,80,59278,20494,6,False,True,False,20480,64240,,0.109576209,43032,20440,1722050471.162312030
7474,91.189.91.82,10.0.0.134,80,59278,2206,6,False,True,False,2192,64240,,0.109576209,45184,22592,1722050471.162367700
7475,91.189.91.82,10.0.0.134,80,59278,1466,6,False,True,False,1452,64240,,0.109576209,46596,1412,1722050471.162367778
7476,91.189.91.82,10.0.0.134,80,59278,17697,6,False,True,False,17683,64240,,0.109576209,64239,17643,1722050471.162645476
7477,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000125759,0.109576209,,,1722050471.162771235
7478,91.189.91.82,10.0.0.134,80,59278,26334,6,False,True,False,26320,64240,,0.109576209,26280,26280,1722050471.162979129
7479,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000014881,0.109576209,,,1722050471.162994010
7480,91.189.91.82,10.0.0.134,80,59278,5551,6,False,True,False,5537,64240,,0.109576209,5497,31777,1722050471.163063820
7481,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001113159,0.109576209,,,1722050471.164176979
7482,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,22592,22592,1722050471.166932979
7483,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000022668,0.109576209,,,1722050471.166955647
7484,91.189.91.82,10.0.0.134,80,59278,32174,6,False,True,False,32160,64240,,0.109576209,32120,32120,1722050471.167098343
7485,91.189.91.82,10.0.0.134,80,59278,9581,6,False,True,False,9567,64240,,0.109576209,41647,41647,1722050471.167156499
7486,91.189.91.82,10.0.0.134,80,59278,22646,6,False,True,False,22632,64240,,0.109576209,64239,22592,1722050471.167453175
7487,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001120465,0.109576209,,,1722050471.168573640
7488,91.189.91.82,10.0.0.134,80,59278,38014,6,False,True,False,38000,64240,,0.109576209,37960,37960,1722050471.168957928
7489,91.189.91.82,10.0.0.134,80,59278,14654,6,False,True,False,14640,64240,,0.109576209,52560,52560,1722050471.169011391
7490,91.189.91.82,10.0.0.134,80,59278,11733,6,False,True,False,11719,64240,,0.109576209,64239,64239,1722050471.169044780
7491,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000954570,0.109576209,,,1722050471.169999350
7492,91.189.91.82,10.0.0.134,80,59278,33634,6,False,True,False,33620,64240,,0.109576209,33580,33580,1722050471.170294929
7493,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,51100,51100,1722050471.170352071
7494,91.189.91.82,10.0.0.134,80,59278,10274,6,False,True,False,10260,64240,,0.109576209,61320,61320,1722050471.170382153
7495,91.189.91.82,10.0.0.134,80,59278,2973,6,False,True,False,2959,64240,,0.109576209,64239,64239,1722050471.170407426
7496,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001045184,0.109576209,,,1722050471.171452610
7497,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,16060,16060,1722050471.171697186
7498,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000017035,0.109576209,,,1722050471.171714221
7499,91.189.91.82,10.0.0.134,80,59278,48233,6,False,True,False,48219,64240,,0.109576209,48179,64239,1722050471.171900373
7500,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,64239,16060,1722050471.171997379
7501,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000750898,0.109576209,,,1722050471.172748277
7502,91.189.91.82,10.0.0.134,80,59278,17574,6,False,True,False,17560,64240,,0.109576209,17520,17520,1722050471.173030087
7503,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000013803,0.109576209,,,1722050471.173043890
7504,91.189.91.82,10.0.0.134,80,59278,46773,6,False,True,False,46759,64240,,0.109576209,46719,64239,1722050471.173194088
7505,91.189.91.82,10.0.0.134,80,59278,5894,6,False,True,False,5880,64240,,0.109576209,52559,5840,1722050471.173252643
7506,91.189.91.82,10.0.0.134,80,59278,11734,6,False,True,False,11720,64240,,0.109576209,64239,17520,1722050471.173331969
7507,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.001514645,0.109576209,,,1722050471.174846614
7508,91.189.91.82,10.0.0.134,80,59278,16114,6,False,True,False,16100,64240,,0.109576209,16060,16060,1722050471.175085411
7509,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000016277,0.109576209,,,1722050471.175101688
7510,91.189.91.82,10.0.0.134,80,59278,38014,6,False,True,False,38000,64240,,0.109576209,37960,54020,1722050471.175250014
7511,91.189.91.82,10.0.0.134,80,59278,10273,6,False,True,False,10259,64240,,0.109576209,48179,64239,1722050471.175285926
7512,91.189.91.82,10.0.0.134,80,59278,1816,6,False,True,False,1802,64240,,0.109576209,49941,1762,1722050471.175382794
7513,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000858876,0.109576209,,,1722050471.176241670
7514,91.189.91.82,10.0.0.134,80,59278,29706,6,False,True,False,29692,64240,,0.109576209,29652,29652,1722050471.224309500
7515,10.0.0.134,91.189.91.82,59278,80,54,6,False,True,False,40,65535,0.000070293,0.109576209,,,1722050471.224379793
7516,91.189.91.82,10.0.0.134,80,59278,64293,6,False,True,False,64279,64240,,0.109576209,64239,64239,1722050471.229825407
